filename,emotion,category,rationale,polarity,subjectivity,annotator
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,looks like stadium under sunset,,,annotator_255
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,looks like an eye,,,annotator_255
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,looks like track field,,,annotator_255
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,LIKE A WOODEN DESIGN,,,annotator_284
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,"the colors are muted and the image, static",,,annotator_197
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,LIKE A WOODEN DESIGN,,,annotator_284
modest-cuixart_cercle-dor-1958.jpg,fear,MIN,LIKE A WOODEN DESIGN,,,annotator_284
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,feel very dark,,,annotator_280
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,It looks like an eye staring at you,,,annotator_190
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,feel very dark,,,annotator_280
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,ITS LIKE A ANCIENT OBJECT,,,annotator_284
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,feel very dark,,,annotator_280
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,line that got in,,,annotator_36
modest-cuixart_cercle-dor-1958.jpg,fear,MAX,"the line through the middle separates the two halves in an ominous way, it's not even",,,annotator_133
joan-mitchell_hemlock-1956(1).jpg,disgust,MIN,aspect like dust collections,,,annotator_280
joan-mitchell_hemlock-1956(1).jpg,disgust,MIN,it's got a white background,,,annotator_258
joan-mitchell_hemlock-1956(1).jpg,disgust,MIN,bright color design and presentation,,,annotator_234
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,The green is too randomly placed making it a disaster.,,,annotator_285
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,ROUGH STOKES AND COLOR,,,annotator_284
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,it is haphazard and violent,,,annotator_91
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,paint little collapse,,,annotator_280
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,paint little collapse,,,annotator_280
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,The muddy looking colors create a nauseous effet,,,annotator_197
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,ROUGH STOKES AND COLOR,,,annotator_284
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,Alll those hasty green and black brushstrokes seem to be applied in disgust.,,,annotator_28
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,The image and colors are nauseous,,,annotator_197
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,because it seems messily,,,annotator_275
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,The coloring and brushstrokes create a sense of unease,,,annotator_197
joan-mitchell_hemlock-1956(1).jpg,disgust,MAX,ALL THE COLOR ARE MERGE TOGETHER,,,annotator_66
joan-mitchell_hemlock-1956(1).jpg,fear,MIN,it is more simple compared to others,,,annotator_172
joan-mitchell_hemlock-1956(1).jpg,fear,MAX,It's as if the green and black shapes are trying to suffocate the white background.,,,annotator_28
joan-mitchell_hemlock-1956(1).jpg,fear,MAX,SOME FIGURES ARE THERE,,,annotator_284
joan-mitchell_hemlock-1956(1).jpg,fear,MAX,I see a white cloud besieged by multiple black intruders giving a sense of foreboding to this image.,,,annotator_28
joan-mitchell_hemlock-1956(1).jpg,fear,MAX,paint little collapse,,,annotator_280
alberto-magnelli_mystere-vert-1952.jpg,disgust,MIN,Simple color scheme and no real intricate shapes.,,,annotator_285
alberto-magnelli_mystere-vert-1952.jpg,disgust,MIN,soothing colors and shapes,,,annotator_258
alberto-magnelli_mystere-vert-1952.jpg,disgust,MIN,the colors are calming,,,annotator_258
alberto-magnelli_mystere-vert-1952.jpg,disgust,MIN,color palette is soothing,,,annotator_52
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,The green shape in the center resembles a hand cocked liked a gun ready to shoot someone in disgust.,,,annotator_28
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,person yelling and pointing,,,annotator_147
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,Looks like a big green penis.,,,annotator_28
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,The brightness of the greens brings me happiness.,,,annotator_19
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,deeply thoughtful design,,,annotator_100
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,That green curved object looks like a hand with the index finger ready to shoot in disgust.,,,annotator_28
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,LOW DENSITY COLOR,,,annotator_284
alberto-magnelli_mystere-vert-1952.jpg,disgust,MAX,The green shape in the middle looks like a hand cocked to shoot someone.,,,annotator_28
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,sea calm with boat,,,annotator_147
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,Primary color contrasts and straight lines make it neutral in emotion.,,,annotator_11
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,looks like a cute small red boat,,,annotator_255
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,happy boat and water,,,annotator_36
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,some sort of serenity in the picture,,,annotator_234
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,"Soft, soothing image, a red boat on a placid lake",,,annotator_11
nicolas-de-sta-l_b-teau.jpg,disgust,MIN,The red looks like a boat floating in the water.,,,annotator_285
nicolas-de-sta-l_b-teau.jpg,disgust,MAX,The red item looks like a pathetic boat in the river.,,,annotator_62
nicolas-de-sta-l_b-teau.jpg,disgust,MAX,dull color are used,,,annotator_137
nicolas-de-sta-l_b-teau.jpg,disgust,MAX,The red shape at the bottom of the painting reminds me of someone's disgust simmering beneath the surface.,,,annotator_28
nicolas-de-sta-l_b-teau.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
nicolas-de-sta-l_b-teau.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,LIKE A CHILD DRAWING,,,annotator_284
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,dull picture without bright or attractive color,,,annotator_234
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,The red thing looks like a death dealing microbe.,,,annotator_28
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,it has black,,,annotator_98
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,DARK CONTRAST COLOR,,,annotator_284
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,That red shape surrounded by blue looks like a sub about to wreak havoc in a harbor.,,,annotator_28
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,"dismal colors, indistinct shapes",,,annotator_161
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,DARK DISGUST COLOR,,,annotator_284
nicolas-de-sta-l_b-teau.jpg,happiness,MIN,mixture of multi colors with dark combination make me unhappy,,,annotator_66
nicolas-de-sta-l_b-teau.jpg,happiness,MAX,looks like a boat sailing back to harbor,,,annotator_255
nicolas-de-sta-l_b-teau.jpg,happiness,MAX,Makes me think of the ocean.,,,annotator_248
nicolas-de-sta-l_b-teau.jpg,happiness,MAX,"Looks like a red canoe out for a sail on the lake, and that's happy because there are no other boats out there.",,,annotator_260
nicolas-de-sta-l_b-teau.jpg,happiness,MAX,It is calm blue water with a red float tranquilly floaging on if.,,,annotator_77
nicolas-de-sta-l_b-teau.jpg,happiness,MAX,it is less dumped,,,annotator_172
albert-bitran_untitled-1970.jpg,disgust,MIN,The pleasing combination of blue and gold evokes peace.,,,annotator_28
albert-bitran_untitled-1970.jpg,disgust,MAX,The center of the painting contains a lot of small elements that remind me of something rotting in an organism and about to erupt and kill.,,,annotator_28
albert-bitran_untitled-1970.jpg,disgust,MAX,"Whether this is a painting of a mirror, a piece of china, a sign, or something else, it's broken, as if the artist wanted to destroy whatever it represented.",,,annotator_297
albert-bitran_untitled-1970.jpg,disgust,MAX,The green blob reminds me of the hand of a child molester.,,,annotator_28
albert-bitran_untitled-1970.jpg,disgust,MAX,its with multiple color like garbage tin,,,annotator_315
albert-bitran_untitled-1970.jpg,disgust,MAX,The dark imagery looks like a moth in hiding.,,,annotator_285
albert-bitran_untitled-1970.jpg,disgust,MAX,The art work in a way looks like an alien creature.,,,annotator_62
albert-bitran_untitled-1970.jpg,disgust,MAX,I think I see a disgusted face in the center of this painting.,,,annotator_28
albert-bitran_untitled-1970.jpg,disgust,MAX,"The colors are muddy, creating an upleasant effect",,,annotator_197
albert-bitran_untitled-1970.jpg,disgust,MAX,HAVE SOME UGLY FIGURES,,,annotator_284
albert-bitran_untitled-1970.jpg,disgust,MAX,demonstrates a mastery art,,,annotator_100
albert-bitran_untitled-1970.jpg,disgust,MAX,the center is like a gaping wound of a dead bluebird,,,annotator_110
albert-bitran_untitled-1970.jpg,disgust,MAX,Looks like something tarnished that was once better.,,,annotator_30
albert-bitran_untitled-1970.jpg,disgust,MAX,The background color and random brushstrokes are nauseous and unpleasant,,,annotator_197
albert-bitran_untitled-1970.jpg,disgust,MAX,something about the brown color,,,annotator_258
albert-bitran_untitled-1970.jpg,fear,MIN,"colors are not scary, nor the shapes",,,annotator_42
albert-bitran_untitled-1970.jpg,fear,MIN,it looks relaxing,,,annotator_98
albert-bitran_untitled-1970.jpg,fear,MIN,fusion of colors make me less fear,,,annotator_66
albert-bitran_untitled-1970.jpg,fear,MAX,ROUGH STOKES AND COLOR,,,annotator_284
albert-bitran_untitled-1970.jpg,fear,MAX,Face screaming in the middle,,,annotator_268
albert-bitran_untitled-1970.jpg,fear,MAX,breaking in room,,,annotator_36
albert-bitran_untitled-1970.jpg,fear,MAX,Looks like smashed glass after some angry alcoholic went into a fit of rage--inspires fear more than the others.,,,annotator_260
albert-bitran_untitled-1970.jpg,fear,MAX,"it's worrying to look at it, like some sort of complicated grinder",,,annotator_235
albert-bitran_untitled-1970.jpg,fear,MAX,ROUGH STOKES AND COLOR,,,annotator_284
brice-marden_cogitatio-1978.jpg,disgust,MIN,"Looks like a third world flag, bland but not disgusting at all.",,,annotator_28
brice-marden_cogitatio-1978.jpg,disgust,MIN,straight lines and solid colors,,,annotator_91
brice-marden_cogitatio-1978.jpg,disgust,MIN,"graphic, even, ordered",,,annotator_27
brice-marden_cogitatio-1978.jpg,disgust,MIN,Looks like a flag of harmonious elements.,,,annotator_28
brice-marden_cogitatio-1978.jpg,disgust,MIN,plain and straightforward,,,annotator_36
brice-marden_cogitatio-1978.jpg,disgust,MIN,nothing disgusting about this collection of bars in subdued and complementary colors.,,,annotator_28
brice-marden_cogitatio-1978.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
brice-marden_cogitatio-1978.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
brice-marden_cogitatio-1978.jpg,happiness,MIN,Colors are a bit too bold to feel happy,,,annotator_155
brice-marden_cogitatio-1978.jpg,happiness,MIN,DARK CONTRAST COLOR,,,annotator_284
brice-marden_cogitatio-1978.jpg,happiness,MIN,it is darker and stagnant,,,annotator_140
brice-marden_cogitatio-1978.jpg,happiness,MIN,"brightness, luminosity and color",,,annotator_234
brice-marden_cogitatio-1978.jpg,happiness,MIN,neutral colors give me nothign,,,annotator_214
brice-marden_cogitatio-1978.jpg,happiness,MAX,"brightness,color and design",,,annotator_234
brice-marden_cogitatio-1978.jpg,happiness,MAX,The colors remind me of Christmas which I am very nostalgic about.,,,annotator_167
brice-marden_cogitatio-1978.jpg,happiness,MAX,I SAW A TREE IN GREEN,,,annotator_284
brice-marden_cogitatio-1978.jpg,happiness,MAX,"brightness,color and design",,,annotator_234
brice-marden_cogitatio-1978.jpg,happiness,MAX,colorful art make me happy,,,annotator_66
horia-damian_cosmogonie-1962.jpg,disgust,MIN,COMBINATION OF BLACK BLUE AND WHITE NO MAKE ME MOST EVOKES,,,annotator_66
horia-damian_cosmogonie-1962.jpg,disgust,MAX,looks like a bowl loaded with snake-like creature,,,annotator_255
horia-damian_cosmogonie-1962.jpg,disgust,MAX,SOME FIGURES ARE THERE,,,annotator_284
horia-damian_cosmogonie-1962.jpg,disgust,MAX,The colors and patterns seem dark and evil.,,,annotator_285
horia-damian_cosmogonie-1962.jpg,disgust,MAX,as if creatures are scrambling out of restraint,,,annotator_290
horia-damian_cosmogonie-1962.jpg,disgust,MAX,It reminds me of stomach intestines digesting food.intestin,,,annotator_221
horia-damian_cosmogonie-1962.jpg,disgust,MAX,It's very complex and dark,,,annotator_258
horia-damian_cosmogonie-1962.jpg,disgust,MAX,It's dark and noisy,,,annotator_2
horia-damian_cosmogonie-1962.jpg,disgust,MAX,This reminds me of feces.,,,annotator_35
horia-damian_cosmogonie-1962.jpg,disgust,MAX,Reminds me of a bowl of refuse stinking away.,,,annotator_28
horia-damian_cosmogonie-1962.jpg,disgust,MAX,it's very busy,,,annotator_258
horia-damian_cosmogonie-1962.jpg,disgust,MAX,looks like a piece of fruit left on the counter until it's gone moldy,,,annotator_316
horia-damian_cosmogonie-1962.jpg,disgust,MAX,The blue and white combination makes it disgusting,,,annotator_201
horia-damian_cosmogonie-1962.jpg,disgust,MAX,the gooey jumble is like the spit bowl in a dentist's office,,,annotator_110
horia-damian_cosmogonie-1962.jpg,disgust,MAX,The colors and image create a nauseous effect,,,annotator_197
horia-damian_cosmogonie-1962.jpg,disgust,MAX,"While none of the pieces quite reach ""disgust,"" this piece feels kind of gross - almost like some kind of alien viscera being exposed.",,,annotator_33
horia-damian_cosmogonie-1962.jpg,disgust,MAX,rotting overripe cantalope,,,annotator_249
horia-damian_cosmogonie-1962.jpg,disgust,MAX,paint little collapse,,,annotator_280
horia-damian_cosmogonie-1962.jpg,fear,MIN,Looks like water in a basin to me.,,,annotator_28
horia-damian_cosmogonie-1962.jpg,fear,MIN,it looks like a bowl filled with ocean,,,annotator_255
horia-damian_cosmogonie-1962.jpg,fear,MIN,bright color is main reason for least fear,,,annotator_66
horia-damian_cosmogonie-1962.jpg,fear,MAX,SOME FIGURES ARE THERE,,,annotator_284
horia-damian_cosmogonie-1962.jpg,fear,MAX,feel very dark,,,annotator_280
horia-damian_cosmogonie-1962.jpg,fear,MAX,The image is dark and menacing,,,annotator_197
horia-damian_cosmogonie-1962.jpg,fear,MAX,SOME FIGURES ARE THERE,,,annotator_284
horia-damian_cosmogonie-1962.jpg,fear,MAX,paint little collapse,,,annotator_280
horia-damian_cosmogonie-1962.jpg,fear,MAX,BLACK  HAVE MORE FIGURES,,,annotator_284
horia-damian_cosmogonie-1962.jpg,fear,MAX,I feel it looks like a menacing animal face,,,annotator_43
horia-damian_cosmogonie-1962.jpg,fear,MAX,The dark moody colors suggest menace,,,annotator_197
horia-damian_cosmogonie-1962.jpg,fear,MAX,SAW SOME FEARFUL FACES,,,annotator_284
horia-damian_cosmogonie-1962.jpg,fear,MAX,BLACK AND BLUE COLOR MAKE ME TO FELL THAT FEAR,,,annotator_66
horia-damian_cosmogonie-1962.jpg,fear,MAX,BLACK BACKGROUND AND I SAW SOME FACE,,,annotator_284
horia-damian_cosmogonie-1962.jpg,fear,MAX,BLACK  AND DARK SHADOW,,,annotator_284
cesar-paternosto_modez-1971.jpg,disgust,MIN,looks like sugar coated capsule,,,annotator_255
cesar-paternosto_modez-1971.jpg,disgust,MIN,"It looks perky and excited about something, like its shapes are trembling with excitement, but holding it in, waiting for something",,,annotator_316
cesar-paternosto_modez-1971.jpg,disgust,MIN,SIMPLY A SHAPE,,,annotator_284
cesar-paternosto_modez-1971.jpg,disgust,MIN,The colors and shapes are too cheery.,,,annotator_120
cesar-paternosto_modez-1971.jpg,disgust,MIN,primary shapes and colors,,,annotator_258
cesar-paternosto_modez-1971.jpg,disgust,MIN,it has coherent shapes,,,annotator_258
cesar-paternosto_modez-1971.jpg,disgust,MIN,looks like colorful candy,,,annotator_255
cesar-paternosto_modez-1971.jpg,disgust,MIN,The colors are bright and the composition is placid.,,,annotator_197
cesar-paternosto_modez-1971.jpg,disgust,MIN,the oval is a playground with recreational equipment in the center,,,annotator_110
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,No real variation just red tones on top of each other.,,,annotator_285
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,The oranges and red seem to blend.,,,annotator_28
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,bright color so better feel,,,annotator_280
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,color combination is not bad,,,annotator_125
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,These rectangular blocks seem to fit into each other in harmony.,,,annotator_28
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,LOW FADE COLOR,,,annotator_284
mark-rothko_yellow-cherry-orange.jpg,disgust,MIN,plain and boring,,,annotator_36
mark-rothko_yellow-cherry-orange.jpg,disgust,MAX,paint little collapse,,,annotator_280
mark-rothko_yellow-cherry-orange.jpg,disgust,MAX,The edges of the red field look like a mess.,,,annotator_188
mark-rothko_yellow-cherry-orange.jpg,disgust,MAX,DARK CONTRAST COLOR AND SHAPES,,,annotator_284
mark-rothko_yellow-cherry-orange.jpg,disgust,MAX,the colors are bloody,,,annotator_32
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,LOW FADE COLOR,,,annotator_284
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,BRIGHT COLOR MAKE ME LEAST FEAR,,,annotator_66
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,bright color so better feel,,,annotator_280
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,red colors more angry than fearful,,,annotator_155
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,bright and warm colours,,,annotator_239
mark-rothko_yellow-cherry-orange.jpg,fear,MIN,The bright colors work well together,,,annotator_190
